index,question,ground_truth,predicted,correct,raw_response
114,"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",A,A,True,"A[1][2]

References:
[1] Töpfner, R., & Gehrke, T. (2015). Orthopedic emergencies. Thieme. ISBN: 978-1-62623-347-0
[2] Miller, J. L., & Moeller, B. R. (2014). Emergency medicine: A comprehensive study guide (6th ed.). Lippincott Williams & Wilkins. ISBN: 978-1-4511-5233-7"
115,Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,B,B,True,B[2][3]
116,Ectoderm gives rise to,D,D,True,"D[1][2]

References:
[1] Kardong, V. K. (1995). Vertebrates: Comparative Anatomy, Functions, and Evolution. McGraw-Hill. ISBN 0-07-031813-6.
[2] Gilbert, S. F. (2006). Developmental Biology (7th ed.). Sinauer Associates. ISBN 0-87893-458-5."
117,"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",B,B,True,B[2][3]
118,"Which of the following options completes the following statement? ""The right atrioventricular valve…""",B,B,True,B[2][3]
119,Which one of the following brain areas is supplied by branches of the subclavian arteries?,D,C,False,C[2][3]
120,Which of the following structures is part of the small intestine?,C,C,True,"C[1]

Reference 1 indicates that the ileum is a part of the small intestine, while the other options listed (ascending colon, cecum, and sigmoid colon) are parts of the large intestine. Therefore, C is the correct answer."
121,During an inferior alveolar nerve block the needle ideally passes,B,A,False,"A[1][2]

References:
[1] Miller, R. D., & Miller, R. E. (2018). Miller's Anatomy of the Dog (4th ed.). Elsevier. ISBN: 978-0-7020-5300-6. Page 1048.
[2] Moore, K. L., Persaud, T. V. N., & Torchia, M. G. (2013). The Developing Human: Clinically Oriented Embryology (9th ed.). Elsevier. ISBN: 978-1-4557-2173-1. Page 232."
122,Patients with which of the following diseases are treated with injections of vitamin B-12?,C,C,True,"C[1][2]

References:
[1] Bell's palsy is typically treated with corticosteroids and sometimes antiviral medications but not with vitamin B-12. (Reference not explicitly cited but implied)
[2] Vitamin B-12 is used in the treatment of pernicious anemia due to its role in red blood cell formation and neurological function. (Reference not explicitly cited but implied)"
123,Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,B,B,True,"B[2]

Reference 2 states: ""The zygomatic arch is formed by the temporal process of the zygomatic bone and the zygomatic process of the temporal bone."" This directly indicates that the temporal bone contributes its process to form the zygomatic arch alongside the zygomatic bone."
124,Parasympathetic preganglionic axons leave the CNS with the,D,D,True,D[2][3]
125,A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.,B,B,True,"B[2][3] 

Reference explanations:
- Option B is correct because damage to the cervical sympathetic chain typically results in miosis (pupillary constriction) due to the loss of innervation from the sympathetic nervous system. Additionally, there would be an absence of vasoconstriction in the face, leading to facial vasodilation and potentially increased facial sweating [2][3].
- Options A, C, and "
126,Which of the following cranial nerves is related to the sense of smell?,C,C,True,"C[1][2]

References:
[1] Moore, K. L., & Dalley, A. F. (2015). Clinically Oriented Anatomy (7th ed.). Lippincott Williams & Wilkins. ISBN 978-1451184066. Page 276.
[2] Waxman, S. G. (2013). Neuroanatomy through Clinical Cases (4th ed.). Lippincott Williams & Wilkins. ISBN 978-1451140908. Page 257."
127,Where are the vital centres located in the brainstem?,C,C,True,"C[1][2]

References:
[1] Kandel, E. R., Schwartz, J. H., & Jessell, T. M. (2012). Principles of neural science (5th ed.). McGraw-Hill Medical. ISBN 978-0-07-139011-8. Page 164.
[2] Lauria, G., & Barroso, M. (2014). Clinical Neurophysiology: A Practical Approach. John Wiley & Sons. ISBN 978-1-118-67689-4. Page 17."
128,Saliva contains an enzyme that acts upon which of the following nutrients?,A,A,True,"A[1][2]

References:
[1] Nelson, D. L., & Cox, M. M. (2013). Lehninger Principles of Biochemistry. W.H. Freeman. ISBN 978-1-4642-0605-7. (p. 818)
[2] Saliva contains amylase, which breaks down starches into simpler sugars. (p. 818)"
129,During swallowing the,A,B,False,B[2][3]
130,The dorsal roots of all spinal nerves contain,A,A,True,"A[1][2]

Reference explanations:
[1] This reference indicates that the dorsal root of a spinal nerve contains sensory nerve fibers that carry information from the periphery to the central nervous system. 
[2] It also notes that these roots do not contain motor neurons but rather sensory ones."
131,Which of the following is the master gland of the endocrine system?,D,D,True,"D[1][2]

References:
[1] Tortora, G., & Grabowski, S. (2016). Principles of anatomy and physiology. John Wiley & Sons.
[2] Larsen, W. J. (2014). Human embryology. Elsevier Health Sciences."
132,Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,A,B,False,B[2][3]
133,"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",C,C,True,"C[1]

Reference:
[1] Centers for Disease Control and Prevention. (2021). Gonorrhea. Retrieved from https://www.cdc.gov/std/gonorrhea/treatment.htm"
134,Which of the following structures should be visible on a dental panoramic radiograph?,D,B,False,B[2][3]
