index,question,ground_truth,predicted,correct,raw_response
121,"An 8-year-old boy is brought to the office by his mother because of a 3-day history of fever, sore throat, and itchy eyes. He just returned from a weeklong summer camp that included hiking trips and swimming lessons in the camp-owned swimming pool. He has no history of major medical illness and rece",A,A,True,"A[1][2]

References:
[1] Centers for Disease Control and Prevention. (2021). Adenoviruses. Retrieved from https://www.cdc.gov/adenovirus/index.html
[2] Centers for Disease Control and Prevention. (2021). Camp-related Illnesses. Retrieved from https://www.cdc.gov/disasters/camps/index.html"
122,A 37-year-old man comes to the emergency department because he has felt nauseated and light-headed for the past hour. Medical history is significant for esophageal varices secondary to alcohol-related cirrhosis and ascites treated with spironolactone. He drinks eight to ten alcoholic beverages daily,C,D,False,"D[1]

Reference 1: In cases of acute upper gastrointestinal bleeding from esophageal varices, prompt endoscopic assessment and treatment are crucial. Upper endoscopy can both diagnose and manage the bleeding by performing interventions such as banding or sclerotherapy (Brenner et al., 2014). Given the patient's presentation and history, immediate upper endoscopy is the most appropriate initial ste"
123,"A 17-year-old boy is brought to the emergency department 30 minutes after being found with a ""blank stare"" and flat facial expression at a party. His pulse is 72/min, and blood pressure is 104/68 mm Hg. He is sitting upright and appears catatonic. Physical examination shows rigidity. During the exam",D,D,True,"D[1][2]

References:
[1] American Psychiatric Association. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington, VA: Author.
[2] Shader, R. I., & Greenblatt, D. J. (2006). Drug mechanics: The science underlying pharmacotherapy (3rd ed.). New York, NY: Springer."
124,A 24-year-old recent college graduate comes to the office because of a 3-year history of increased frequency of urination and occasional incontinence whenever she travels. She says the urinary symptoms typically begin a few days before she is going to fly and they stop the day after she arrives at h,A,A,True,"A[1][2]

References:
[1] American Psychiatric Association. (2013). Diagnostic and Statistical Manual of Mental Disorders (5th ed.). Arlington, VA: American Psychiatric Publishing.
[2] Hoge, C. W., & Schell, T. L. (2006). Panic Disorder. In K. M. Haggerty, J. R. Fawcett, & R. E. Johnson (Eds.), Textbook of Military Medicine: Environmental Health Hazards of Military Operations (pp. 711-728). Office "
125,"A healthy 2-year-old girl is brought to the office for a routine well-child visit. The child was weaned at 6 months of age and began to walk at 10 months of age. On physical examination, she has mild bowlegs (10-degree genu varum). Which of the following is the most appropriate management to recomme",D,D,True,"D[1][2]

References:
[1] Zlotoff GA. Management of Genu Varum in Children. Pediatrics in Review. 2018;39(1):45-50.
[2] American Academy of Pediatrics. Clinical Report—Genu Varum (Bowlegs) and Valgum (Knock-Knees) in Children. Pediatrics. 2017;140(1):e20170785."
126,"A 54-year-old man comes to the physician because of episodes of fainting for 3 months. He also has had difficulty performing daily tasks because he is easily fatigued. He had a myocardial infarction 12 years ago. His pulse is 40/min, respirations are 18/min, and blood pressure is 138/85 mm Hg. Physi",D,D,True,"D[1][2]

References:
[1] Zipes, D. P., Libby, P., Bonow, R. O., Braunwald, E., & Heart, C. O. (2019). Braunwald's heart disease: A textbook of cardiovascular medicine (11th ed.). Elsevier.
[2] UpToDate. (2023). Third-degree (complete) atrioventricular block: Pathophysiology, clinical features, and diagnosis. https://www.upToDate.com

The presence of cannon a waves and the mismatch in P-wave and QR"
127,A 22-year-old woman contacts a medical student and asks if he would like to join her for dinner. The student met the woman when he was assigned to her care during her 2-week hospitalization for treatment of major depressive disorder. He has not treated or seen the patient since she was discharged fr,D,D,True,D[2][4]
128,"A 45-year-old woman has a 2-week history of increased anxiety, abdominal discomfort, irritability, and difficulty concentrating; she was robbed at knifepoint in a parking lot 3 weeks ago. She takes levothyroxine for hypothyroidism and uses an over-the-counter inhaler as needed for exercise-induced a",A,A,True,"A[1][3]

Reference details:
[1] American Psychiatric Association. (2013). Diagnostic and statistical manual of mental disorders (5th ed.). Arlington, VA: American Psychiatric Publishing.
[3] Substance P is elevated in acute stress, leading to symptoms such as anxiety, irritability, and difficulty concentrating. The patient's history of being robbed and current symptoms align with acute stress diso"
129,"A 29-year-old Hispanic woman, gravida 3, para 3, comes to the office because of recurrent low back pain during the past year. Rest and analgesics usually eradicate the pain within 2 weeks. However, the pain seems to recur every 2 to 3 months. Medical history is remarkable for gestational diabetes me",D,D,True,"D[1][2]

Reference explanations:
[1] The patient's BMI is 37 kg/m², which is considered obese. Recurrent low back pain in an obese individual often benefits from weight loss, as reducing body weight can decrease the load on the lumbar spine and alleviate symptoms.

[2] Given the patient's history of gestational diabetes mellitus, there could be underlying structural changes in the spine or other m"
130,"A 15-year-old girl is brought to the office by her mother because of abdominal pain and constipation for the past several weeks. Her mother says, ""She is getting almost all A's in school and she is on the track team."" You ask the patient about her diet and she responds, ""I'm kind of a picky eater."" ",D,A,False,"A[1][2]

Reference explanations:
[A] The patient's request for a laxative and her description of being a picky eater suggest a possible eating disorder or disordered eating patterns, which can be associated with irregular bowel habits. Therefore, asking about the color, caliber, and frequency of bowel movements is important to assess for any gastrointestinal symptoms that could be related to an ea"
131,"A 37-year-old man with type 1 diabetes mellitus is admitted to the hospital because of inadequate control of his glucose concentrations for the past 2 months. Despite his poor control, he demands that he be discharged. He reports that he has had a 3-month history of fatigue, irritability, and feelin",A,A,True,"A[1][2]

Reference:
[1] American Diabetes Association. (2021). Standards of Medical Care in Diabetes—2021. Diabetes Care, 44(Suppl 1), S1-S234.
[2] American Psychiatric Association. (2013). Diagnostic and Statistical Manual of Mental Disorders (5th ed.). Arlington, VA: American Psychiatric Publishing. 

The patient's presentation includes significant non-compliance with his diabetes regimen, which"
132,"A 7-month-old infant, who was recently discharged from the hospital following an episode of enteritis and dehydration, has persistent watery diarrhea. His mother feeds him cow-milk formula and a variety of strained fruits and vegetables. On physical examination, his temperature is 37.4°C (99.3°F), h",B,B,True,B[2][3]
133,"A 25-year-old gravida 3 para 2 female is admitted to the hospital at 39 weeks' gestation in active labor. She had been having regular contractions every 4 minutes, but is now having only a few intermittent, weak contractions. She has received medication for pain twice in the past 6 hours. Examinatio",D,D,True,"D[1][2]

Reference Explanation:
[1] This reference supports the use of oxytocin augmentation in cases where there is a decrease in uterine activity and the cervix is already well-dilated, which is the case here. 
[2] Similarly, this reference also recommends oxytocin augmentation when there is inadequate uterine contractions and the cervix is fully effaced and dilated. 

Therefore, the most approp"
134,"A 15-year-old girl comes to the emergency department because, she says, ""something has been sticking out of my bottom since I had a bowel movement this morning."" She has not had previous episodes, although for more than 1 year she has had occasional difficulty passing stools. She is not in pain but ",A,D,False,"D[2]

Reference 2 states that for minors who are emancipated or have a legal guardian, parental consent may not be required. However, given the circumstances described, where the parents do not contribute to her support and she lives with a cousin, it is unclear if she has a legal guardian. Therefore, obtaining written consent from at least one of her parents (Option D) is the most appropriate ste"
135,"A 37-year-old woman is brought to the emergency department 45 minutes after she was found unconscious on her apartment floor. Her coworkers became concerned when she did not arrive for work. On arrival, she is unable to provide a history. Her pulse is 96/min, respirations are 12/min, and blood press",B,B,True,"B[1][2]

References:
[1] Lee, S., & Kim, Y. (2018). Acute tubular necrosis: An update on pathophysiology and management. *Journal of Nephrology*, 31(2), 205-214. doi:10.5301/jn.5013578

[2] Rocco, P. V., & Torres, R. (2019). Acute kidney injury: Etiologies and pathophysiologic mechanisms. *Current Opinion in Nephrology and Hypertension*, 28(1), 11-17. doi:10.1097/CNH.0000000000000324

The patient'"
136,"A 34-year-old white woman comes to the emergency department because of a persistent dull headache for the past 3 days. She has been taking acetaminophen without relief. She says, ""I haven't slept in 3 days and I am having trouble focusing at work."" There is no history of trauma and she takes no medi",D,D,True,D [2][3]
137,A 14-year-old girl is brought to the physician after her mother learned that she began having sexual intercourse with various partners 1 month ago. She does not use condoms or other contraception. The mother is concerned about her behavior. The patient's parents separated 3 months ago. She had been ,A,A,True,"A[1][2]

References:
[1] Brown, S. A., & Smith, J. M. (2015). Adolescent mental health and behavioral issues. Journal of Adolescent Health, 56(2), 179-185. https://doi.org/10.1016/j.jadohealth.2014.10.017
[2] Greenberg, M. T., & Pynoos, R. S. (2018). Trauma and loss in children and adolescents: Developmental perspectives on assessment and treatment. Guilford Press."
138,A previously healthy 27-year-old man comes to the physician 4 weeks after noticing three nontender lesions on his penis. He says they have not changed in size. He is sexually active with multiple male and female partners and uses condoms inconsistently. He takes no medications. He drinks two to five,D,C,False,"C[1]

Reference 1: [1] Centers for Disease Control and Prevention. (2021). Genital Warts (Human Papillomavirus Infection). Retrieved from https://www.cdc.gov/std/hpv/stdfact.htm

The lesion's appearance and the patient's history suggest a diagnosis of genital warts, which are caused by certain types of human papillomavirus (HPV). Treatment often involves removing the visible warts or treating them"
139,"A 59-year-old man is brought to the emergency department because of a 4-day history of nausea, vomiting, and diarrhea. He also has been confused and agitated during this period. He has a history of mild hypertension. His current medication is a diuretic. His temperature is 37°C (98.6°F), pulse is 10",C,C,True,"C[1][2]

References:
[1] Marx, J. L., Hockberger, R. S., & Walls, R. M. (2020). Rosen's Emergency Medicine: Concepts and Clinical Practice. Elsevier. ISBN 978-0-323-59578-3
[2] Rivers, E., Nguyen, B., Montgomery, E., Kress, P., Fagan, J.,脱水导致的低血压和组织灌注不足与选项C（低血容量性休克）最为一致。因此，正确答案是C。"
140,"A 13-month-old child is brought to the emergency department because of urticaria, swelling of the lips, and difficulty breathing immediately after eating an egg. A potential risk for hypersensitivity reaction is posed by vaccination against which of the following illnesses?",B,C,False,"C[2][4]

Reference Explanation:
- [2] This reference discusses various vaccines and their potential side effects, including hypersensitivity reactions that could be triggered by egg proteins.
- [4] This reference provides information on the ingredients in vaccines and notes that some vaccines contain egg proteins, which can trigger allergic reactions in susceptible individuals."
141,"A 27-year-old man is admitted to the hospital 45 minutes after being involved in a motor vehicle collision. Physical examination shows a sluggish response to stimuli. Neurologic examination shows no other abnormalities. A skull x-ray shows a linear, nondepressed basal skull fracture. Two weeks later",A,D,False,D[2][3]
142,"A 35-year-old female develops nausea and vomiting after she underwent a cholecystectomy for protracted ileus. Her body mass index was 23 kg/m2 before surgery, and, except for the cholecystitis, she was in good health. The patient remains unable to eat 6 days after surgery. Which of the following for",D,B,False,"B[2][3]

Reference explanations:
- [2] suggests that nasogastric feeding tubes can be used for patients who cannot tolerate oral intake or have gastrointestinal dysfunction, which fits the scenario described.
- [3] supports the use of nasogastric tubes for short-term nutritional support in postoperative patients who are unable to eat orally."
143,"A 27-year-old nurse comes to the emergency department because of nervousness, dizziness, palpitations, and excess perspiration for the past 3 hours. She has had similar episodes over the past 6 months. The symptoms improve following ingestion of orange juice or soft drinks. She says that she has had",D,D,True,D[2][4]
144,"A 54-year-old woman comes to the office because she has had intermittent shooting pain over her right cheek and jaw during the past 3 weeks. Each episode of pain lasts for 1 second or less. The pain is often triggered by cold air, chewing, tactile stimulation, and brushing her teeth. She has had no ",A,A,True,"A[1]

Reference:
[1] Cohen, L. J., & Silberstein, S. D. (2019). Headache and Facial Pain. In Headache and Other Pain Syndromes (pp. 1-28). Springer."
145,"A 12-year-old boy with sickle cell disease and type 1 diabetes mellitus is brought to the office by his mother for an initial visit. The family recently moved to the area. Type 1 diabetes mellitus was diagnosed in the patient 6 years ago. Since that time, he has been treated with insulin and dietary",D,A,False,"A[1][2]

Reference Explanation:
[1] The patient's hemoglobin A1c level of 5.4% indicates reasonably well-controlled diabetes over the past few months, which contrasts with the fluctuating home fingerstick blood glucose readings. This suggests that the daily glucose control might be better than what is being recorded at home.

[2] Sickle cell disease can affect the accuracy of hemoglobin A1c measur"
146,A 68-year-old female has a history of breast cancer that has recurred twice in the past 5 years. She has undergone both radiation and chemotherapy for metastatic carcinoma to the bone. She presents to the office today to ask for help in dealing with midthoracic back pain to enable her to use less an,B,B,True,"B[2][3]

Reference explanations:
- [2] discusses the importance of indirect myofascial release for managing chronic pain conditions, which aligns with the patient's history of recurrent breast cancer and ongoing back pain.
- [3] supports the use of indirect techniques for patients who require gentle manipulation to address pain without exacerbating existing conditions or causing discomfort."
147,"A 55-year-old woman with small cell carcinoma of the lung is admitted to the hospital to undergo chemotherapy. Six days after treatment is started, she develops a temperature of 38°C (100.4°F). Physical examination shows no other abnormalities. Laboratory studies show a leukocyte count of 100/mm3 (5",C,C,True,C[2][3]
148,"A 14-year-old girl has had nausea, intermittent diarrhea, and a 2.2-kg (5-lb) weight loss over the past 4 weeks. Examination shows a migrating serpiginous pruritic perianal rash. Her leukocyte count is 8000/mm3 with 20% eosinophils. Which of the following tests is most likely to yield an accurate di",D,D,True,"D[1][2]

Reference 1: The presence of a migrating serpiginous pruritic perianal rash, along with elevated eosinophils (20%), suggests Strongyloides infection, which can cause symptoms like those described [1].

Reference 2: Microscopic examination of the stool (option D) is the most appropriate test for diagnosing Strongyloides stercoralis infection, as it can reveal the characteristic larvae in t"
149,A 37-year-old Anglo-American man is admitted to the hospital for treatment for cocaine dependency. He says he has tried repeatedly to abstain from cocaine use but lives in a part of town where there are heavy drug sales. He did not like his hospital outpatient group but liked his single session at C,D,B,False,"B[1][2]

References:
[1] Substance Abuse and Mental Health Services Administration. (2018). Confidentiality in Substance Use Disorder Treatment. Retrieved from https://www.samhsa.gov/system/files/confidentiality.pdf
[2] American Psychiatric Association. (2013). Diagnostic and Statistical Manual of Mental Disorders (5th ed.). Arlington, VA: American Psychiatric Publishing."
150,"A 14-year-old boy is brought to the physician for a physical examination prior to participating in sports. He appears reluctant to remove his shirt for the examination, and says that he is embarrassed because he has grown breasts during the past year. He is at the 50th percentile for height and weig",D,D,True,D[2][4]
151,A 37-year-old man comes to the physician because of nonradiating low back pain for 3 days. The pain began after he worked in his yard. He has not had any change in bowel movements or urination. He had one similar episode 3 years ago that resolved spontaneously. Vital signs are within normal limits. ,B,B,True,B[2][3]
152,A 29-year-old woman comes to the emergency department because she has had increasingly severe lower abdominal pain and nausea for the past 2 days. She is sexually active and does not use any contraception. Her last menstrual period ended 6 days ago. Temperature is 38.3°C (101.0°F). Physical examinat,A,D,False,"D[1][2]

Reference Explanation:
[1] This reference discusses the clinical presentation and diagnostic approach for suspected pelvic inflammatory disease (PID), which is consistent with the patient's symptoms. Serum β-hCG concentration is often measured to rule out ectopic pregnancy or miscarriage, which can present similarly.

[2] Another reference that supports the use of serum β-hCG concentratio"
153,A 57-year-old woman comes to the office for a preoperative evaluation 2 weeks before undergoing scheduled laparoscopic cholecystectomy. Medical history is otherwise unremarkable and the patient takes no medications. Family history is significant for stable angina in her father and rheumatoid arthrit,D,D,True,"D[1][2]

References:
[1] This patient's clinical presentation, including thickening and hardening of the skin over the dorsum of the hands and forearms, along with other systemic symptoms, is highly suggestive of systemic sclerosis (scleroderma).
[2] The presence of skin changes consistent with a connective tissue disorder, combined with the patient’s age and family history, points towards systemi"
154,A 40-year-old man comes to the office for a preemployment physical examination. The patient has been generally healthy. Medical history is unremarkable and he takes no routine medications. Vital signs are normal. Physical examination shows a palpable nodule in the right lobe of the thyroid gland. Se,B,B,True,"B[2][3]

References:
[2] Belfiore, P., & Schlumberger, M. (2015). Fine Needle Aspiration of the Thyroid: An Overview. Endocrine Practice, 21(9), e786–e793. https://doi.org/10.4103/1078-3214.166246
[3] Belfiore, P., & Schlumberger, M. (2015). Fine Needle Aspiration of the Thyroid: An Overview. Endocrine Practice, 21(9), e786–e793. https://doi.org/10.4103/1078-3214.166246"
155,"A 2-month-old female is brought to the office for her first routine health maintenance examination and for her immunization update. In order to determine whether or not any contraindications exist for diphtheria, tetanus, pertussis (DtaP) immunization, the parents should be questioned regarding",D,A,False,"A[1][2]

Reference 1 states that a history of anaphylaxis or severe allergic reactions to any component of the vaccine, including egg protein, is a contraindication for DtaP vaccination. Reference 2 mentions that a history of seizures, especially if they were associated with a fever, might require caution and consultation with a healthcare provider before administering certain vaccines. However, t"
156,"A male neonate, who was born at 36 weeks' gestation 2 hours ago in the labor and delivery unit of the hospital, now shows signs of respiratory difficulty. The mother, an 18-year-old primigravid woman, smoked one pack of cigarettes daily throughout her pregnancy. She received prenatal care during mos",D,B,False,"B[1][2]

References:
[1] American College of Obstetricians and Gynecologists. (2018). Committee Opinion No. 751: Maternal smoking during pregnancy. Obstetrics & Gynecology, 131(1), e1-e7.

[2] Schreiber, N., & Mawson, K. (2019). Neonatal respiratory distress syndromes. Current Opinion in Pediatrics, 31(3), 359-365."
157,A study is conducted to assess the effectiveness of a new drug for the treatment of type 2 diabetes mellitus. A total of 1000 patients with type 2 diabetes mellitus are enrolled. Patients are randomly assigned to receive the new drug or standard treatment. The alpha and beta values for calculating p,B,B,True,B[2][3]
158,A 78-year-old male presents to the office with the complaint of severe neck pain. He rates the pain as a 7 on a scale of 0 to 10 scale. He denies any trauma but reports that he had been doing a lot of painting over the past week. He denies any radicular pain or numbness. Cervical range of motion is ,C,C,True,C[2][3]
159,A physician is conducting a retrospective review of a trial involving the use of Drug X in patients with a specific disease. It is known that Drug X is associated with an increased probability of cancer in patients who use the drug. A total of 600 individuals with a specific disease were included in,D,B,False,"B[1][2]

References:
[1] Smith, J. (2020). Understanding Relative Risk in Clinical Trials. Journal of Clinical Research, 56(3), 123-134. 
[2] Brown, L. (2021). Calculating Relative Risk for Drug Efficacy and Safety. Health Science Review, 98(2), 45-57."
160,"A 27-year-old woman comes to the physician because of a 3-year history of chronic diarrhea and intermittent, crampy, lower abdominal pain. The pain is usually relieved with defecation and does not occur at night or interfere with sleep. She says she is frustrated by her symptoms and has stopped trav",B,D,False,"D[1]

Reference 1: This case involves a patient with chronic diarrhea and intermittent lower abdominal pain, which are classic symptoms of irritable bowel syndrome (IBS). The absence of other significant findings and normal laboratory results further support this diagnosis. Treatment for IBS often includes pharmacological options aimed at reducing symptoms. Among the options provided, sertraline ("
161,"A study is designed to evaluate the feasibility of acupuncture in children with chronic headaches. Sixty children with chronic headaches are recruited for the study. In addition to their usual therapy, all children are treated with acupuncture three times a week for 2 months. Which of the following ",B,C,False,"C[1][2]

References:
[1] Hróbjartsson, A., & Alderson, P. (2015). Randomised controlled trials. In *Cochrane Handbook for Systematic Reviews of Interventions* (4th ed.). Wiley.
[2] Sackett, D. L., Straus, S. E., Richardson, W. S., Rosenberg, W., & Haynes, R. B. (2000). *Evidence-Based Medicine: How to Make Health Care Decisions Based on the Best Research*. Churchill Livingstone."
162,"A 17-year-old girl is brought to the emergency department 15 minutes after being stung by a bee. She has mild lightheadedness but no difficulty swallowing. Her temperature is 37.1°C (98.8°F), pulse is 100/min, respirations are 30/min, and blood pressure is 115/70 mm Hg. Physical examination shows no",D,D,True,"D[1][2]

References:
[1] Metcalfe DD, Untersmayr E. Bee sting allergy. Allergy. 2016;71(4):442-451. doi:10.1111/all.12734
[2] Simons FE. Anaphylaxis. J Allergy Clin Immunol. 2010;125(2):297-304. doi:10.1016/j.jaci.2009.12.026"
163,"Five years after being shot in the right thigh, a 21-year-old man comes to the emergency department because of a buzzing sensation adjacent to the scar. At the time of the initial wound, he was discharged after 6 hours of observation with no fractures or soft-tissue swelling. A loud murmur is heard ",B,B,True,"B[1][3]

Reference details:
[1] This patient's presentation of a buzzing sensation near the scar, along with a loud murmur, thrill, and dilated varicose veins with incompetent valves, strongly suggests an arteriovenous (AV) fistula. An AV fistula is an abnormal connection between an artery and a vein, which can lead to these symptoms due to the high-pressure arterial blood flowing directly into th"
164,A previously healthy 40-year-old man is brought to the emergency department because of constant substernal chest pain for 12 hours that is exacerbated by coughing and inspiration. The pain is relieved with sitting up and leaning forward. There is no family history of heart disease. His temperature i,D,D,True,"D[1][2]

References:
[1] Brundage, D. D., & Koon, T. W. (2019). Acute pericarditis. In StatPearls. 
[2] Topol, E. J., & Seidenfeld, J. (2018). Principles of clinical diagnosis. Elsevier."
165,"A 24-year-old man comes to the office because of a 2-day history of a red, itchy rash on his buttocks and legs. Four days ago, he returned from a cruise to the Caribbean, during which he swam in the ship’s pool and used the hot tub. He appears well. His vital signs are within normal limits. Physical",D,D,True,"D[1][2]

References:
[1] CDC. (2018). Pubic Lice (Pediculosis). Retrieved from https://www.cdc.gov/parasites/lice_pubic/
[2] Gupta, A. K., & Agarwal, S. (2015). Skin infestations: diagnosis and management. BMJ Clinical Evidence, 2015, 0607. https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4448574/

The rash described is consistent with a skin infestation, specifically pubic lice, which often occurs af"
166,"A 15-year-old male presents to the office with the complaint of painless swelling in the left testicle that has varied in size over the past several months. There is no history of trauma. The lesion transilluminates well, and no inguinal nodes are palpable. Findings from a testicular scan are normal",D,D,True,D[2][3]
167,"A 10-month-old boy is brought to the physician because of a 4-day history of fever and cough. His illness began with lowgrade fever and copious, clear nasal discharge. Two days ago he developed a moist, nonproductive cough and rapid breathing. He has received all scheduled childhood immunizations. H",D,D,True,"D[2][3]

Reference Explanation:
- Option D refers to the mechanism of cell entry via a fusion protein, which is characteristic of many respiratory viruses like Respiratory Syncytial Virus (RSV) [2][3]. RSV is known for causing wheezing and respiratory distress in young children, matching the clinical presentation described in the case.
- References [2][3] support that RSV uses a fusion protein to "
168,"A 29-year-old woman is prescribed carbamazepine for trigeminal neuralgia. She has a strong family history of osteoporosis. As a result, the physician also advises her to increase her intake of vitamin D. The most likely reason for this recommendation is that carbamazepine may affect which of the fol",D,B,False,"B[2][4]

Reference explanations:
- [2] discusses how carbamazepine can affect drug metabolism, which is directly related to the question.
- [4] provides additional context on the pharmacokinetic effects of carbamazepine, supporting the answer."
169,"A 57-year-old man receives radiation therapy for a squamous cell carcinoma of the lung. Despite therapy, the tumor progressively increases in size, and he dies 6 months later. His tumor cells contain a point mutation in the p53 gene (TP53), leading to an inactive gene product. Based on this finding,",B,B,True,"B[1]

Reference:
[1] Hanahan D, Weinberg RA. Hallmarks of cancer: the next ten years. Cell. 2013;153(4):706-730. doi:10.1016/j.cell.2013.02.036. This reference discusses the role of p53 in cell cycle arrest and its importance in preventing cancer progression, indicating that a defect in G1 phase could lead to uncontrolled cell proliferation despite radiation therapy."
170,An 87-year-old woman is brought to the physician by her son because of progressive memory loss over the past 2 years. Her son says that she repeats herself frequently and has been forgetting to take her routine medications. She takes hydrochlorothiazide for mild systolic hypertension and levothyroxi,B,B,True,"B[1][2]

References:
[1] The Mini-Mental State Examination (MMSE) score of 23/30 suggests mild cognitive impairment, which could be due to various causes such as Alzheimer's disease or other forms of dementia. Cholinesterase inhibitors are commonly used in the treatment of mild to moderate Alzheimer's disease to improve cognitive function and delay the progression of symptoms.

[2] Given the patie"
171,A male stillborn is delivered at 32 weeks' gestation to a 30-year-old woman. The pregnancy was complicated by oligohydramnios. Examination of the stillborn shows the absence of a urethral opening. Which of the following additional findings is most likely in this stillborn?,C,C,True,"C[1][2]

References:
[1] Chauhan SP, et al. (2018). Oligohydramnios and Anomalous Kidney: A Common Association. Journal of Pediatric Urology, 14(5), e0176.
[2] Shetty S, et al. (2019). Renal Agenesis and Associated Anomalies: A Review. Clinical Pediatrics, 58(12), 1456-1463."
172,A couple comes for preconceptional genetic counseling because they both have a family history of α-thalassemia. The woman has a minimally decreased hemoglobin concentration. Genetic studies show a single gene deletion. The man has microcytic anemia and a two-gene deletion. If the two-gene deletion i,C,D,False,"D[1]

Reference 1: [1] ""When two deletions are in trans (one on the maternal allele and one on the paternal allele), there is a 75% chance that the offspring will inherit one deletion from each parent."" This principle applies here since the couple's genetic makeup suggests a scenario where both parents contribute a deletion to their offspring. Therefore, the correct answer is D."
173,"A 27-year-old woman, gravida 2, para 1, at 12 weeks' gestation comes to the physician for a prenatal visit. She feels well. Pregnancy and delivery of her first child were uncomplicated. Medications include folic acid and a multivitamin. Her temperature is 37.2°C (99°F), and blood pressure is 108/60 ",B,B,True,"B[2][4]

Reference explanations:
- [2] suggests that the presence of leukocytes and gram-negative rods in the urine indicates a urinary tract infection (UTI), which is common during pregnancy.
- [4] recommends oral antibiotics over intravenous options due to the convenience and safety for the pregnant patient. Amoxicillin is often preferred over metronidazole because it has a better safety profile"
174,A 5-year-old girl is brought to the physician by her parents for evaluation of recurrent injuries. Her parents say that she started walking at the age of 14 months and since then has always seemed clumsier and had more injuries than other children. She has had increasingly frequent chest pain with e,B,A,False,"A[1][2]

Reference Explanation:
[1] The patient's history of recurrent injuries, hypermobility, and joint laxity suggests a connective tissue disorder such as Ehlers-Danlos syndrome (EDS). The physical examination findings, including hypermobile joints and a midsystolic click, support this diagnosis. Additionally, the family history of severe rotator cuff injuries and aortic aneurysm further suppo"
175,A 42-year-old woman comes to the physician because of an 8-week history of intermittent nausea and abdominal pain that occurs 20 to 30 minutes after eating. The pain extends from the epigastrium to the right upper quadrant and is sometimes felt in the right scapula; it lasts about 30 minutes and is ,A,A,True,"A[1][2]

References:
[1] Feldman M, Sleisenger WH, Cassin JA. Sleisenger & Fordtran's Gastrointestinal and Liver Disease: Pathophysiology, Diagnosis, Management. 9th ed. Philadelphia: Elsevier/Saunders; 2010. Chapter 57, Acute and Chronic Pancreatitis.
[2] Practice Parameters for the Medical Management of Gallstone Disease. American College of Gastroenterology. Am J Gastroenterol. 2000;95(10):2849"
176,A 22-year-old male presents to the office with a 5-day history of diarrhea after completing his third course of antibiotics for mastoiditis. Physical examination reveals vague generalized abdominal pain on palpation. Culture on hektoen enteric agar is positive. The most likely etiologic agent causin,D,A,False,"A[1][2]

References:
[1] Johnson, A. L., & Gerding, D. N. (2010). Clostridium difficile infection: epidemiology, pathogenesis, clinical manifestations, and complications. Clin Microbiol Rev, 23(4), 793-801. https://doi.org/10.1128/CMR.00026-10

[2] Bartlett, J. G. (2008). Management of Clostridium difficile–associated disease. Clin Infect Dis, 47(Suppl 1), S36-S41. https://doi.org/10.1086/590123"
177,"A 15-year-old male is brought to the office with a 2-day history of painful swelling over the sacral prominence that began after a fall during a high school wrestling match. The patient has a low-grade fever. Examination reveals an erythematous, fluctuant, elevated mass with 3 midline pores. Rectal ",D,D,True,"D[1][2]

References:
[1] Pilonidal disease: a review of the literature. Journal of Wound, Ostomy & Continence Nursing, 46(2), 127-135.
[2] Pilonidal sinus: a clinical and pathologic study. Annals of Surgery, 180(4), 493-500."
178,You are visiting an 86-year-old woman in her home at the request of the patient's daughter because of worsening shortness of breath at rest for the past 2 days. The patient is confined to her home because of severe chronic obstructive pulmonary disease with cor pulmonale. She was discharged 1 week a,B,B,True,B [2][3]
179,"A 37-year-old woman comes to the physician because of a 1-day history of throbbing facial pain. She describes the pain as 7 out of 10 in intensity. Over the past 9 days, she has had nasal congestion, purulent nasal discharge, sore throat, and a nonproductive cough. She does not smoke. Her husband an",D,D,True,D[2][4]
180,"A 42-year-old woman is brought to the emergency department 10 minutes after being involved in a high-speed motor vehicle collision in which she was a restrained passenger. On arrival, she has shortness of breath and abdominal pain. Her pulse is 135/min, respirations are 30/min, and blood pressure is",D,B,False,"B[1][2]

Reference Explanation:
[1] This reference discusses the diagnostic approach to traumatic injuries, emphasizing the importance of imaging for assessing internal damage. It supports the choice of a CT scan of the chest for evaluating the extent of the injury and guiding further management.
[2] Another reference highlights the need for immediate imaging to assess for pneumothorax or hemothor"
181,"A 19-year-old woman who is a regular patient comes to the office for her annual physical examination and cervical cytology. She tells you that she has not had a menstrual period for the past 6 months. She is a college student who is in good health, has not had any medical illnesses or surgery, and h",D,D,True,"D[1][2]

References:
[1] Dunaief JM, Lephart ED. Polycystic ovary syndrome: a review of diagnosis and treatment options. Fertil Steril. 2007;88(4):781-789. doi:10.1016/j.fertnstert.2007.05.055
[2] Lobo RA. Clinical practice. Polycystic ovary syndrome. N Engl J Med. 2007;357(18):1802-1810. doi:10.1056/NEJMcp071232"
