index,question,ground_truth,predicted,correct,raw_response
1848,Most impoant prognostic marker of tetralogy of fallot,A,B,False,B
1849,objectives of periodontal plastic surgery are,A,D,False,D
1850,Which of the following instrument is a derivative of GG drill:,A,B,False,B
1851,In dizygotic twin there is?,A,C,False,C
1852,All are seen in carney's triad except -,A,D,False,D
1853,The labial frenum of the mandible contains which of the following muscle:,A,A,True,A
1854,"A drug used in a patient with increased IOP and optic disc changes, ciliary congestion for decrease IOP acts by increasing uveoscleral outflow is",A,A,True,A
1855,Subretinal haemorrhage at the macula in myopia is known as?,A,B,False,B
1856,In scoliosis degree of deformity is calculated by,A,A,True,A
1857,Chromosomes are suspended within the oocyte during which stage of Meiosis I,A,A,True,A
1858,Which of the following acts as a chemoattractant?,A,C,False,C
1859,Pattern of interrelationships b/w persons in a society is known as?,A,C,False,C
1860,Radioiodine preferred in treatment in,A,D,False,D
1861,Study of person to person inter-relationship in a society -Economics,A,D,False,D
1862,High fusing ceramic according to classification of porcelain is:,A,D,False,D
1863,Nuclei are arranged at the cell periphery in which type of cell?,A,A,True,A
1864,In which of the following sets of conditions is methylergometrine contraindicated in the prophylactic management of third stage of labor?,A,A,True,A
1865,"Which of the following acts as ""Gatekeeper"" in the GIT?",A,B,False,B
1866,Mirena releases – microgram of LNG/day?,A,A,True,A
1867,Kimmelstiel Wilson lesion is characteristic of?,A,A,True,A
1868,"Muscle pain, nephropathy caused by which metal poisoning",A,D,False,D
1869,Which hea disease has the worst prognosis/maximum moality in pregnancy?,A,D,False,D
1870,Nerve fibers most susceptible to local anesthetic is:,A,A,True,A
1871,Which of the following is the nodal centre for disaster management,A,A,True,A
1872,"Placenta pre, false is ?",A,B,False,B
1873,Type 4 hypersensitivity reaction to TB antigen is similar to which of the following?,A,A,True,A
1874,Which of the following probe is used to record clinical attachment loss:,A,A,True,A
1875,Type of bone loss seen in Aggressive periodontitis is:,A,C,False,C
1876,Diluent used in BisGMA based composites:,A,A,True,A
1877,A child has ptosis and poor levator function. What surgery will you do?,A,D,False,D
1878,Safety and efficacy of a drug are best established in which phase of clinical trial?,A,C,False,C
1879,Capsular polysaccharide derived vaccine is available for all meningocci except ?,A,B,False,B
1880,HAIRAN syndrome is seen in ?,A,C,False,C
1881,"In multiple sclerosis, slow conduction of motor and the sensory pathways is due to?",A,B,False,B
1882,Endometrial biopsy is usually done at ?,A,B,False,B
1883,Vector for zika virus is -,A,A,True,A
1884,The statement that is NOT true of domperiodone is that,A,C,False,C
1885,Under what guidelines is treatment staed for a patient presenting with appendicular mass on CT Scan ?,A,A,True,A
1886,Anti-inflammatory actions of coicosteroids are mediated by ?,A,B,False,B
1887,Number of nucleus present inmature cyst of E. Histolytic is?,A,C,False,C
1888,Nodule on thyroid with lymphadenopathy,A,D,False,D
1889,Function of Lacis cells in nephron?,A,D,False,D
1890,Class of the edentulous ridge in which ridge with loss of ridge height and normal ridge width is there:,A,B,False,B
1891,Not a freeze dried vaccine ?,A,A,True,A
1892,25 yrs old asthmatic patient on theophylline is given ciprofloxacin by dentist. He developed dyspnoea and palpitations. What could be the cause:,A,B,False,B
1893,Accelerator for setting reaction of ZOE cement:,A,B,False,B
1894,Type of sensation lost on same side of Brown Sequard syndrome-,A,A,True,A
1895,"A lady comes with polyps in intestine, melanotic pigmentation of lip and positive family history.  Most probable diagnosis is?",A,A,True,A
1896,"Laser used to manage after cataract:March 2005, September 2009",A,D,False,D
1897,All of the following can cause precocious puberty in males except –,A,D,False,D
1898,Cell bodies of Muller's Cells are present in which layer of retina?,A,B,False,B
1899,Post Prandial capillary glucose should be mg/dl for adequate diabetes control,A,B,False,B
1900,Which type of porosity is seen in case of rapid solidification of molten alloy:,A,C,False,C
1901,Cord prolapse is least likely with -,A,A,True,A
1902,To examine the vaginal cells in of the rape victim test used is -,A,A,True,A
1903,Cast syndrome is due to,A,D,False,D
1904,"Regarding energy production by the electron transpo chain, which is true?",A,A,True,A
1905,Jumpers knee,A,A,True,A
1906,Approximate time interval between HIV infection & manifestation of AIDS is?,A,B,False,B
1907,Granulomatous inflammation with Caseous necrosis is seen in which of the following:,A,A,True,A
1908,Test to know the species from blood stain is -,A,C,False,C
1909,Which is not a risk factor for gestational hypeension,A,D,False,D
1910,Blood screening is not done for ?,A,B,False,B
1911,Smear layer consists of:,A,A,True,A
1912,Which of the following parameter Indicates elimination of CO2 from lung ?,A,C,False,C
1913,Role of magnesium in OPV?,A,A,True,A
1914,Oxybutynin acts by ?,A,B,False,B
1915,After etching you see hand piece oil contamination than you should do:,A,A,True,A
1916,A pregnant lady presents with genital was. The best management for her is ?,A,A,True,A
1917,Allosteric stimulator of glutamate dehydrogenase is,A,B,False,B
1918,Age of metropathic hemorrhagica is ?,A,D,False,D
1919,What is the fetoplacental relationship at 24 weeks of gestation?,A,A,True,A
1920,True about supracondylar fracture of humerus,A,B,False,B
1921,Blow out fracture of orbit leads to fracture in,A,A,True,A
1922,Neovascular glaucoma is seen in all except?,A,D,False,D
1923,Movement occuring at atlanto-axial joint?,A,C,False,C
1924,The presence of eosinophils in a muscle biopsy is most consistent with a diagnosis of,A,B,False,B
1925,Lacrimation is seen on mastication. Which nerve is involved?,A,C,False,C
1926,M/C Heavy Metal poisoning in The World?,A,A,True,A
1927,Hyperuricemia can be caused by all except -,A,A,True,A
1928,Amino acid which can be used in both gluconeogenesis and ketogenesis -,A,B,False,B
1929,All of the following are principles of negative pressure wound therapy except,A,C,False,C
1930,Which virus is used to produce rabies vaccine ?,A,C,False,C
1931,What is the treatment of meibomianitis ?,A,D,False,D
1932,Position of stretch receptors in left atrium?,A,D,False,D
1933,Cetuximab is used to treat ?,A,C,False,C
1934,Females have low RBC count compared to males due to ?,A,B,False,B
1935,Confirmation of male intersex by?,A,B,False,B
1936,Lateral lemniscus terminates into ?,A,D,False,D
1937,"A patient with diabetes, hyperkalemia, urinary pH < 5.5 Cause is",A,A,True,A
1938,"A patient was recently staed on Fluphenazine. A few weeks later, he developed tremors, rigidity, bradykinesia, and excessive salivation. The first line of management for this patient is",A,B,False,B
1939,"For direct filling gold restorations, which of the following cannot be used as an effective base cement?",A,B,False,B
1940,Fracture neck of femur in 80 year old male sustained 1 weekback The treatment of choice is -,A,A,True,A
1941,Patient with nephrotic syndrome has decreased amount of which antibody,A,A,True,A
1942,Proximal attachment loss affecting atleast 3 teeth other than first molar and incisior is known as,A,D,False,D
1943,A with multiple fractures initial treatment would be -,A,A,True,A
1944,Best representative of incidence of disease in different timeline-,A,A,True,A
1945,"A bridge has an abutment at end only, with the other end of the pontic remaining unattached, this type of abutment is known as:",A,C,False,C
1946,Sulphonamide injection causes decrease in folic acid by?,A,A,True,A
1947,"Acute PID, most common route of spread ?",A,B,False,B
1948,Talus is supplied by,A,D,False,D
1949,Most common germ cell tumor of ovary is ?,A,D,False,D
1950,Increased LDH helps in diagnosis of?,A,B,False,B
1951,Global Hunger includes all except?,A,A,True,A
1952,Drug Causing anaphylactoid reaction:,A,A,True,A
1953,Which of these interleukins is not associated with stimulating the proliferation and differentiation of lymphocytes?,A,D,False,D
1954,Which of the following is not a  primary characteristic of the aggressive periodontitis as described by Lang et al,A,B,False,B
1955,Which of the following muscles is inserted into the rough impression on the anterior surface of greater trochanter?,A,C,False,C
1956,Apo B48 is synthesized in -,A,C,False,C
1957,"Carbon marker will produce a line along the most convex area of the object being surveyed, this resultant line formed is known as:",A,B,False,B
1958,Which of the following can be safely given in a kidney patient:,A,C,False,C
1959,All are features of aoic stenosis except,A,D,False,D
1960,Violin string adhesion is seen in ?,A,B,False,B
1961,"All of the following statements about Pulsus Bigeminus are true, except:",A,B,False,B
1962,HbA1C is decreased most by?,A,A,True,A
1963,Father of public health is?,A,A,True,A
1964,All of the following indicators are included: in Physical Quality of Life Index (PQLI) except:,A,A,True,A
1965,Obliterative endaeritis of the vasa vasorum of aoa is seen in,A,A,True,A
1966,Contraindication for percutaneous ballon mitral valvotomy include the following except,A,D,False,D
1967,Mechanism of action of 5-a reductase?,A,A,True,A
1968,Obligate periphyte is:,A,B,False,B.
1969,Water's view is used to obtain diagnostic information of:,A,A,True,A
1970,Cytotrophoblasts invades ?,A,C,False,C
1971,ECT is not indicated in?,A,B,False,B
1972,Most common cause of vitreous hemorrhage in adults?,A,C,False,C
1973,ABPI of imminent necrosis,A,A,True,A
1974,This patient came to the casualty with palpitations. His ECG has been shown below. What is your diagnosis?,A,C,False,C
1975,All of the following molecules are acute-phase reactants except–,A,C,False,C
1976,Areas of alveolar support that disclose the reaction of bone to additional stress is called as:,A,B,False,B
1977,Non pathogenic mycobacterium is?,A,A,True,A
1978,Which of the following stages of lip carcinoma do not have nodal involvement ?,A,B,False,B
1979,BMR is increased in all except:,A,A,True,A
1980,Adverse effect of the imatinib are all except ?,A,D,False,D
1981,Stability of a bullet is increased by?,A,A,True,A
1982,False about Pott's spine,A,B,False,B
1983,All of the following can determine protein structure except,A,D,False,D
1984,Vitamin deficiency associated with cystic fibrosis is,A,A,True,A
1985,Ritter disease is a disease caused by -,A,A,True,A
1986,True about Bezold-Jarish reflex?,A,D,False,D
1987,All of the following are premalignant conditions except -,A,D,False,D
1988,Reactive nitrogen species for killing of microbes are mainly derived from,A,B,False,B
1989,Epinephrine increases free fatty acid level by causing -,A,B,False,B
1990,"Ph7.2, HCO3 - (10 or 12), pco2-35 , metabolic acidosis due to",A,C,False,C
1991,Minimum bone width required for 3.7mm implant placement:,A,A,True,A
1992,Mechanism of action of aprepitant is ?,A,C,False,C
1993,Which is not an analytical study:,A,A,True,A
1994,Subgingival calculus can be found as:,A,D,False,D
1995,Which of the following is seen in the recovery phase after a disaster except,A,A,True,A
1996,"According to Miller, mobility within a range of 0.5-1.5 mm with lateral movement is:",A,B,False,B
1997,Direct connection between bone and body of the implant at microscopic level is:,A,C,False,C
1998,Rate of cervical dilatation in primigravida is ?,A,A,True,A
1999,Type of ZOE cement used for permanent cementation is:,A,B,False,B
2000,Which of the following is associated with bleeding on probing:,A,B,False,B
2001,Wear & tear pigment is:,A,A,True,A
2002,In xanthine oxidase co factor is ?,A,C,False,C
2003,Best temperature for putrefaction is -,A,B,False,B
2004,"35 yr old with 4 months amenorrhea with increased FSH, decreased estrogen. What is the diagnosis?",A,A,True,A
2005,All of the following are features of Rett's syndrome except,A,D,False,D
2006,"A 36 yrs old male patient c/,o cough cold fever/rusty sputum / sputum neg for tb ,h/o of travel in china & eaten crab, Name the infection",A,A,True,A
2007,Nerve 3td ventricle is the cavity of -,A,C,False,C
2008,Impression material having the longest curing time is:,A,D,False,D
2009,In recurrent laryngeal nerve palsy which muscle keeps vocal cord in median position?,A,A,True,A
2010,Best indicator of antemoem drowning is:Delhi 07; TN 11,A,D,False,D
2011,Orange discoloration of sweat is caused due to?,A,B,False,B
2012,Indication for giving liothyronine as therapeutic management is,A,A,True,A
2013,Chicken fat appearance is seen in -,A,B,False,B
2014,According to Pindborg erosion of tip of the interdental papilla is categorised into:,A,A,True,A
2015,Purandare opration indicated for?,A,B,False,B
2016,Estramustine is a combination of ?,A,A,True,A
2017,Which drug is preferred for the treatement of 21 hydroxylase deficient female fetus to prevent genital virilization?,A,B,False,B
2018,Function of exonuclease -,A,B,False,B
2019,Bernard-Soulier syndrome due to deficiency of,A,C,False,C
2020,Treatment of choice for amblyopia is ?,A,D,False,D
2021,Scissor gait is seen in which of the following condition:,A,B,False,B
2022,All of the following components of silver amalgam alloy increases the strength except:,A,A,True,A
2023,Apparent lengthening is seen in which stage of TB Hip,A,C,False,C
2024,Investigation of choice for CONFIRMING Henoch Schonlein purpura is -,A,A,True,A
2025,"Which of the following type of cementum is located in coronal most region of the tooth where the enamel is covered by the cementum, having a thickness of 1-15 micron:",A,A,True,A
2026,Which drug is not given in renal failure?,A,D,False,D
2027,What is attatched to 3' end of mRNA after transcription?,A,A,True,A
2028,"A patient of RA is taking methotrexate, steroids and NSAIDs since 4 months but activity of disease progression is same. What should be the next probable step?",A,C,False,C
2029,In a child having diarrhoea with perianal moist crust. The diagnosis is -,A,A,True,A
2030,In obstructive labor most impoant parameter is?,A,A,True,A
2031,Main sensory nerve supply to TMJ is through,A,B,False,B
2032,Material which cannot be used in maxillofacial prosthetics:,A,D,False,D
2033,Hydropic change is due to -,A,A,True,A
2034,Scavenger receptors are for?,A,A,True,A
2035,Misoprostol is which prostaglandin analog?,A,A,True,A
2036,Sharply angulated ribs with or without nodules with backward position of sternum is known as:,A,C,False,C
2037,Dye used in diagnosis of esophageal perforation:,A,A,True,A
2038,Surgical treatment of congenital hydrocele recommended if it fails to resolve by what age?,A,A,True,A
2039,Most common organism grown in urine culture of pregnant woman with asymptomatic bacteriuria?,A,B,False,B
2040,Most common site for ectopic thyroid tissue is?,A,B,False,B
2041,Mallory hyaline is seen in which of the following conditions?,A,C,False,C
2042,Increased aldosterone and ADH secretiom following major trauma results in all the following except ?,A,A,True,A
2043,Where will you put chemical liquid biomedical waste,A,B,False,B
2044,Retinitis pigmentosa is due to defect in which gene-,A,B,False,B
2045,20 year old female with primary amenorrhoea with normal presentation of everything except no axillary or pubic hair. What is the diagnosis?,A,A,True,A
2046,Tache noire de salenoica is a postmoem finding is related to,A,A,True,A
2047,Hutchison's Triad is seen in,A,A,True,A
2048,Corticosteroid with the maximum mineralocorticoid action is?,A,B,False,B
2049,Flask shaped ulcers in intestine caused by,A,B,False,B
2050,Atropine is used in all except?,A,D,False,D
2051,Which  of  the  following  is  not  a  branch  of third part of maxillary artery:,A,D,False,D
2052,Electron transpo chain all are true except,A,D,False,D
2053,Rarest type of Von Willebrand disease :,A,D,False,D
2054,Most common site of distant metastasis from Ca larynx,A,B,False,B
2055,Local factors which cause hypercementosis :,A,B,False,B
2056,Structures passing through sacral hiatus are ?,A,A,True,A
2057,Chronic hemolytic anaemia is associated with which of the following -,A,B,False,B
2058,"Regulating enzymes in Gluconeogenesis are all, except",A,C,False,C
2059,A 21-year-old female presents to emergency ward with 2 months of amenorrhea with pain in abdomen and shock. BP 90/60 mmHg and Hb 6 gm%. Urine pregnancy test is found positive. Next immediate line of treatment is ?,A,B,False,B
2060,For cast metal restoration indicated finish line should be:,A,D,False,D
2061,A 45 year old lawyer presents with pain in the abdomen more so in the epigastric region that worsens with eating spicy food and is relieved by bending forward. Complications of the above mentioned condition could be all except,A,D,False,D
2062,The globe is displaced to which side in lacrimal gland tumour?,A,B,False,B
2063,The solid solution of silver and mercury is called:,A,A,True,A
2064,"In poorly controlled Type I diabetes, most common infection is:",A,A,True,A
2065,Respiratory exchange of gases is strated from?,A,B,False,B
2066,Inhibin levels are checked on which day of menstrual cycle ?,A,A,True,A
2067,"If the anal spincter is injured, it is which degree of Perineal Tear ?",A,C,False,C
2068,Methylmalonyl aciduria is seen in deficiency of ?,A,A,True,A
2069,"Most widely used vaccine, beside OPV ?",A,A,True,A
2070,"Patient with 45 XO , what H to be given ?",A,B,False,B
2071,Which of the following wires cannot be soldered and welded?,A,A,True,A
2072,Which of the following anti-retroviral drugs is a known inducer of cytochrome P-450:¬,A,B,False,B
2073,Which of the following has direct innervation from sympathetic system but no parasymputhetic supply?,A,A,True,A
2074,"According to behavioural theories of child psychology, Individual response is changed as a result of reinforcement or extinction of previous responses, is known as:",A,B,False,B
2075,All are major complications of massive transfusion except,A,D,False,D
2076,Most effective circuit in spontaneous anaesthesia is -,A,A,True,A
2077,Vitamin B12 deficiency causes all except ?,A,A,True,A
2078,First radiographic sign of osteomyelitis:,A,B,False,B
2079,Effect of aceytylcholine on LES ?,A,A,True,A
2080,Cyst with scolex and hooks is seen in,A,C,False,C
2081,Old complete perineal tear is repaired at ?,A,B,False,B
2082,Fenoldopam is used in the management of ?,A,A,True,A
2083,Buccal frenum of the mandible contains the following muscle:,A,B,False,B
2084,The scrubbing method of tooth brushing is?,A,A,True,A
2085,Most common site of basal cell carcinoma of the eye is,A,A,True,A
2086,Most common cause of duodenal obstruction in adults,A,B,False,B
2087,G3P2L2 with previous 2 LSCS with anterior placenta pre has got a very high risk of which complication?,A,A,True,A
2088,Deposit in retinal macular degeneration ?,A,B,False,B
2089,For successful ortho treatment minimum number of screws preferred in mini plates placement?,A,C,False,C
2090,Metronidazole+ciprofloxacin is effective  against:,A,D,False,D
2091,All of the following are true regarding SIRS except?,A,B,False,B
2092,HSG findings suggestive of genital koch ?,A,A,True,A
2093,Which of the following is true about Hypophosphatasia:,A,B,False,B
2094,Nissl's granules are found in which pa of nerve cell -,A,D,False,D
2095,Lipid insoluble (3-blokcer is -,A,B,False,B
2096,A 30-year-old male came with complaints of swelling around the knee joint. Histopathological examination of the swelling demonstrated many giant cells interspersed with mononuclear cells. What is the probable diagnosis,A,C,False,C
2097,AGN (acute glomerulonephritis) is diagnosed by,A,C,False,C
2098,"A child with fever with ABCs & pus in stools, causative organism is ?",A,B,False,B
2099,Immunohistochemical marker for sentinel node biopsy for breast carcinoma is?,A,A,True,A
2100,Which of the following is not a feature of lichen planus?,A,A,True,A
2101,Long chain fatty acid are mainly absorbed in?,A,C,False,C
2102,"In which of the following conditions, this membrane is seen:",A,A,True,A
2103,Glucagon activates which enzyme ?,A,C,False,C
2104,Not true about crude birth rate:,A,D,False,D
2105,Which of the following is potassium Channelopathy -,A,D,False,D
2106,Following are absolute indication for hemo-dialysis except,A,A,True,A
2107,Which of the following is a concept of balanced occlusion?,A,D,False,D
2108,All of the following are true regarding Pagets Disease except -,A,D,False,D
2109,"About lipoma, radiologically true is -",A,A,True,A
2110,Perioral freckles with risk of breast cancer and intestinal cancer is a feature of:,A,A,True,A
2111,"A 5 years old child presents with enlarged liver, uncontrolled hypoglycemia and ketosis.  Most probable diagnosis is?",A,B,False,B
2112,Insulin increased glucose uptake in?,A,C,False,C
2113,Polyuria is -,A,A,True,A
2114,True About Noncompetitive antagonist -,A,A,True,A
2115,Thiazides cause hypercalcemia by ?,A,D,False,D
2116,True about Coronary circulation ?,A,B,False,B
2117,Fragile X–syndrome is characterised by all of the following features except –,A,D,False,D
2118,Investigation of choice for 74 yr old male patient scanty bleeding per rectum irregular bowel habits,A,C,False,C
2119,Vasoconstricator L.A. is ?,A,C,False,C
2120,Wedge wedging technique is indicated in cases of:,A,B,False,B
2121,Type of minor connector indicated in maxillary distal extension denture bases:,A,A,True,A
2122,Hypercholesterolemia is due to,A,A,True,A
2123,"""Droop lily sign"" is seen in -",A,D,False,D
2124,Removal of the tooth side of the pocket is accomplished by?,A,D,False,D
2125,Bile acids consist of all except -,A,A,True,A
2126,Which is derived from wolfian duct ?,A,C,False,C
2127,Treatment of traumatic cataract in children ?,A,A,True,A
2128,Right Recurrent laryngeal nerve loops around?,A,A,True,A
2129,Gerstmanns syndrome all except,A,D,False,D
2130,Setting posture before planned movement ?,A,A,True,A
2131,Gas gangrene is not caused by?,A,B,False,B
2132,Hypoglycemia in infants more than 24 hours of age is defined as blood glucose levels less than,A,A,True,A
2133,Which of the following is a Fat Soluble vitamin ?,A,C,False,C
2134,Chorda-tympani does not carry which fibers?,A,D,False,D
2135,"Sacubitril is,",A,B,False,B
2136,The only tissue born passive appliance is:,A,D,False,D
2137,Which of these is a tributary of the IJV:,A,B,False,B
2138,Natal and neonatal teeth are not associated with:,A,A,True,A
2139,The velocity of sperm is ?,A,B,False,B
2140,"If the symphysiofundal height is 40 cm and the station of the head is at -1, weight of the fetus is approximately",A,B,False,B
2141,CPR with 2 candidate is done at rate of (in infant) -,A,B,False,B
2142,"When the tension in a muscle fibre is maximum, its length is called as ?",A,B,False,B
2143,"AB -ve girl should be given blood group, which blood group can be given in case of non-availability of her blood?",A,C,False,C
2144,Most common cause of menorrhagia in adolescents?,A,A,True,A
2145,An Incisional wound heals by,A,B,False,B
2146,Emergency minimum value  of glycocylated hemoglobin to carry out surgical  procedure is:,A,C,False,C
2147,In protein deficiency all are seen except -,A,A,True,A
2148,Microbiological test for diagnosing leptospira infection?,A,C,False,C
2149,Difference in alveolar crest level and radiograph is:,A,A,True,A
2150,PGF2 alpha maximum dose in PPH is-,A,A,True,A
2151,Elongated styloid process is seen in?,A,A,True,A
2152,Use of chlorhexidine mouthwash  decreases the malodour by:,A,B,False,B
2153,"In a person fasting overnight with carnitine deficiency, following chemicals increase in quantity in blood ?",A,B,False,B
2154,Primase functions as ?,A,B,False,B
2155,Age of girls when the mixed dentition growth spurt occurs:,A,B,False,B
2156,Most hepatotoxic is?,A,C,False,C
2157,Pica refers to –,A,C,False,C
2158,Material used as an interocclusal check records is/are:,A,D,False,D
2159,Beaded lumen with fimbrial fluid is seen in -,A,A,True,A
2160,The ratio of anatomic portion to the artistic portion should be :,A,A,True,A
2161,Risk among exposed to risk among non exposed is defined to be -,A,A,True,A
2162,The grafted material dose not contribute to new bone formation per se but serves as scaffold for bone formation originating from adjacent host bone comes under which category?,A,B,False,B
2163,All of the following are strongly associated with AIDS except:,A,B,False,B
2164,Number of freni in the mandible:,A,A,True,A
2165,"If the laterally displacing prematurity occurs on laterotrusive side (lateral slide), adjust:",A,A,True,A
2166,"Which of the following drugs dosage interval should be maximum in a patient with creatinine clearance less than 10,",A,A,True,A
2167,Previous radition therapy for which disease paiculary increases the risk of breast carcinoma development?,A,A,True,A
2168,Fossa ovalis is a remnant of ?,A,B,False,B
2169,E. coli is differentiated by E histolytica by presence of,A,D,False,D
2170,Gestational Trophoblastic neoplasm does not include-,A,A,True,A
2171,Drug of choice for resistant rheumatic chorea?,A,B,False,B
2172,Intention-to-treat analysis is done in:,A,C,False,C
2173,In long standing rheumatoid ahritis which will be seen -,A,D,False,D
2174,What is the intensity in decibel of normal conversation in humans?,A,B,False,B
2175,What is the dose of ulipristal acetate?,A,D,False,D
2176,Oblate ellipsoid appearance of cornea is seen in which of the following conditions?,A,D,False,D
2177,In intracerebral haemorrhage the size of haemorrhage can be reduced by,A,A,True,A
2178,a) Most common position of engagement in veex presentation?,A,A,True,A
2179,Most common precipitant of Raynaud's phenomenon is,A,A,True,A
2180,Which of the following constitutes the highest amount in the composition of GIC?,A,A,True,A
2181,Definite use for PGE2 is all except ?,A,A,True,A
2182,Which of the following is most malignant tumor?,A,A,True,A
2183,Test used for screening for urinary tract infection is,A,A,True,A
2184,Which of the following is not an indication of the facemask:,A,D,False,D
2185,"Test used to detect genetic abnormality in embryo,before transferring it to the uterus in IVF is ?",A,A,True,A
2186,First aid should be given in acid contact ?,A,B,False,B
2187,Definitive management of Adenomyosis is?,A,D,False,D
2188,"In which of the following surveyor, surveying arm is spring-loaded:",A,A,True,A.
2189,"In medicolegal autopsy, cavity to be opened first is ?",A,A,True,A
2190,If over-torque is applied then what will be the consequence:,A,D,False,D
2191,Most common tumor associated with NF 1,A,A,True,A
2192,Factors that play a role in the efficacy of professionally delivered irrigation includes all except?,A,D,False,D
2193,Gancyclovir is more effective than acyclovir against which of the following organisms?,A,B,False,B
2194,Structure not seen at L3 level ?,A,B,False,B
2195,"A 23-year-old male presented with a history of fatigue and tiredness. On investigation, he was found to have Hb values of 9gm%, MCV of 101 FL. peripheral smear examination showed microcytic RBC and hypersegmented neutrophils. Which is most probable etiology",A,C,False,C
2196,A small reduction in the average oral hygiene of a population would produce a large reduction in the incidence of dental caries?,A,A,True,A
2197,"Boy who refuses to eat fruit comes with knee welling & hematoma, deficiency of which  vitamin is suspected?",A,D,False,D
2198,A boy met with a motorbike accident. CT brain shows injury to the posterior end of the superior temporal gyrus. He is likely to suffer from,A,A,True,A
2199,Which of the following drug administration is not associated with hypomagnesemia?,A,D,False,D
2200,What are Gitter cells:,A,B,False,B
2201,Hormone predominately secreted after 14 day on endometrium is?,A,A,True,A
2202,Reservoir is defined as ?,A,A,True,A
2203,AST/ALT > 2 occurs in deficiency of,A,A,True,A
2204,Nested case control study is a type of:,A,A,True,A
2205,When does crying stop in cyanotic spells ?,A,C,False,C
2206,Which property of X-ray is utilized in intensifying screen?,A,D,False,D
2207,Lemierre's syndrome is,A,B,False,B
2208,Risk of genetic diseases in consanguineous marriage between first cousins?,A,B,False,B
2209,Growth of head circumference in 1st 3 months of life is by,A,A,True,A
2210,Miscarriage due to negligence of doctor is seen under which IPC ?,A,A,True,A
2211,Resorcinol is used in the treatment of?,A,A,True,A
2212,Coenzyme form of pyridoxine is ?,A,C,False,C
2213,Which of the following is true about breast reconstruction surgery,A,B,False,B
2214,Achondroplasia shows which type inheritance-,A,D,False,D
2215,Most common cause of overcontoured crown restorations:,A,B,False,B
2216,Excitability of cells is maximally affected by change in concentration of which ion?,A,B,False,B
2217,Subhyaloid hemorrhage is ?,A,D,False,D
2218,Microdochotomy is treatment for,A,C,False,C
2219,When the tip of the interdental papilla is located at or apical to CEJ level on proximal tooth surface but coronal to the level of the CEJ mid-buccally is classified as?,A,B,False,B
2220,Lips does not drain into which group of lymph nodes?,A,A,True,A
2221,Which of the following is true about veebral development -,A,D,False,D
2222,Functional residual capacity in normal adult is?,A,B,False,B
2223,Modulus of resiliency of dentin is similar to:,A,B,False,B
2224,Instrument used for detecting tooth mobility is:,A,B,False,B
2225,Which of the following is true about deep palmar arch?,A,C,False,C
2226,Management of Stage IIA carcinoma cervix in third trimester of pregnancy is ?,A,A,True,A
2227,An SSRI antidepressant (eg. Fluoxetine) will be prescribed for an adult patient. You should advise him or her that two most likely side effects or adverse responses that may eventually occur at therapeutic blood levels are which of the following?,A,D,False,D
2228,"A-28-year-old intravenous drug user complains about severe epigastric pains, nausea and vomiting, his upper GI endoscopy shows small areas of ulceration and white plaques. Following is the best treatment option:",A,A,True,A
2229,All are members of orange complex except?,A,B,False,B
2230,2% Arestin is:,A,D,False,D
2231,Nerve involved in Frey’s syndrome is?,A,C,False,C
2232,True about basic rhythm of GIT?,A,D,False,D
2233,Which of the following is not true about purine antagonists?,A,A,True,A
2234,Which of the following is not required for Chi square test,A,B,False,B
2235,Non-parasitic eosinophilia is caused by infection with -,A,C,False,C
2236,Ureterosigmoistomy,A,B,False,B
2237,"Ground glass appearance, Brown tumors and Hypercalcemia are seen:",A,A,True,A
2238,Reference ages for pathfinder survey:,A,A,True,A
2239,Mother transmits the disease to all her children. Type of inheritance is:,A,A,True,A
2240,Decreased CVP is seen in,A,D,False,D
2241,Hormone which affects IC* ion concentration?,A,A,True,A
2242,The predominant isoenzyme of LDH occuring in liver injury is ?,A,A,True,A
2243,Which of the following is not a type of minor connector:,A,A,True,A
2244,In a children ectopic kidneys can be diagnosed by -,A,C,False,C
2245,Unilateral frontal blisters with upper lid edema with conjunctivitis is seen in ?,A,C,False,C
2246,Changes in occurrence of a disease over long periods of time are?,A,D,False,D
2247,Revascularization and angiogenesis process after skin grafting is seen after how many days after the procedure?,A,A,True,A
2248,DALE is replaced by ?,A,A,True,A
2249,250 nm light is absorbed by ?,A,C,False,C
2250,"After trauma	of permanent maxillary central incisor,
metallic sound is heard on percussion, this is due to:",A,D,False,D
2251,Which of the following is a PAR antagonist ?,A,D,False,D
2252,Which of the following is an absorbable suture,A,A,True,A
2253,Variation in sensitivity of response to different doses of a drug in different individual is obtained from?,A,A,True,A
2254,If gold content of the alloy decreases:,A,B,False,B
2255,The ability of bacteria and microcolonies within biofilm to communicate with one another is ?,A,A,True,A
2256,Neurons in sympathetic ganglia are ?,A,D,False,D
2257,The systematic distortion of retrospective studies that can be eliminated by a prospective design is:,A,C,False,C
2258,"In mechanical ventilation, peak pressure in inspiration denotes ?",A,A,True,A
2259,CVP is monitored in A/E,A,D,False,D
2260,A 27 year old patient presented with left sided abdominal pain 6 hours after A. He was hemodynamically stable and FAST positive. CT scan showed grade III splenic injury. What will be appropriate treatment,A,C,False,C
2261,Radio isotope used in Ca cervix Brachytherapy ?,A,C,False,C
2262,Hypothesis formulation comes under:,A,B,False,B
2263,The biologic depth is the distance?,A,B,False,B
2264,Acamprostate is used for ?,A,A,True,A
